Wall time,Step,Value
1693569151.4179654,100,4.890999794006348
1693569211.6822577,200,5.041999816894531
1693569272.2173738,300,5.672999858856201
1693569332.2903767,400,5.074999809265137
1693569392.2929118,500,4.810999870300293
1693569451.8352902,600,4.9720001220703125
1693569511.256685,700,5.408999919891357
1693569571.0389843,800,6.014999866485596
1693569650.819635,900,6.9019999504089355
1693569734.0814824,1000,9.154000282287598
1693569814.6707964,1100,5.546999931335449
1693569893.920892,1200,5.664000034332275
1693569972.7881875,1300,5.585000038146973
1693570051.561632,1400,6.060999870300293
1693570186.031199,1500,5.669000148773193
1693570245.1358376,1600,6.440999984741211
1693570303.9462903,1700,5.672999858856201
1693570363.554504,1800,6.769000053405762
1693570422.5737538,1900,7.24399995803833
1693570482.7952974,2000,6.611999988555908
1693570600.014151,2100,7.322999954223633
1693570658.7922268,2200,8.121999740600586
1693570717.880381,2300,7.933000087738037
1693570777.0276303,2400,8.822999954223633
1693570837.159967,2500,9.548999786376953
1693570896.6380606,2600,9.618000030517578
1693570956.232673,2700,10.23799991607666
1693571015.02756,2800,11.659000396728516
1693571074.2498903,2900,15.194000244140625
1693571200.640676,3000,15.753999710083008
1693571295.814749,3100,16.089000701904297
1693571393.303771,3200,21.56999969482422
1693571488.1850207,3300,24.68400001525879
1693571585.5467594,3400,22.393999099731445
1693571681.3889463,3500,18.167999267578125
1693571778.420775,3600,11.878000259399414
1693571873.7358675,3700,10.87600040435791
1693571971.4212472,3800,11.489999771118164
1693572068.7503664,3900,8.961000442504883
1693572164.412734,4000,8.232999801635742
1693572313.629626,4100,7.4019999504089355
1693572408.603674,4200,7.127999782562256
1693572506.760369,4300,4.867000102996826
1693572602.7975867,4400,4.254000186920166
1693572752.9496236,4500,24.920000076293945
1693572848.401045,4600,18.74799919128418
1693572943.9327555,4700,16.83300018310547
1693573038.887747,4800,10.029999732971191
1693573134.6400237,4900,6.441999912261963
1693573230.190464,5000,6.89900016784668
1693573327.9275763,5100,6.815999984741211
1693573423.5424125,5200,5.23799991607666
1693573519.3306968,5300,4.855000019073486
1693573615.5060203,5400,4.7170000076293945
1693573711.387895,5500,4.831999778747559
1693573806.7009177,5600,3.990999937057495
1693573902.5155895,5700,4.21999979019165
1693573996.5923834,5800,4.460999965667725
1693574135.5956936,5900,4.191999912261963
1693574231.0090897,6000,3.811000108718872
1693574366.6440077,6100,3.8540000915527344
1693574461.1992135,6200,4.15500020980835
1693574556.6865387,6300,4.035999774932861
1693574651.779937,6400,4.446000099182129
1693574746.9018297,6500,4.306000232696533
1693574842.4240682,6600,3.937999963760376
1693574939.6026893,6700,4.089000225067139
1693575035.1146853,6800,4.2779998779296875
1693575130.0180619,6900,4.010000228881836
1693575226.4170501,7000,4.059999942779541
1693575322.9280434,7100,4.114999771118164
1693575419.1125243,7200,4.131999969482422
1693575514.087498,7300,4.113999843597412
1693575661.5515392,7400,4.14900016784668
1693575757.0937438,7500,4.09499979019165
1693575852.086282,7600,4.211999893188477
1693575949.218061,7700,3.88700008392334
1693576043.0936317,7800,3.9100000858306885
1693576138.1016657,7900,4.099999904632568
1693576232.515317,8000,3.8320000171661377
1693576376.8336568,8100,4.11299991607666
1693576472.9147046,8200,4.243000030517578
1693576568.6221237,8300,4.420000076293945
1693576663.1941648,8400,3.812000036239624
1693576758.2112134,8500,4.427000045776367
1693576854.0848753,8600,4.086999893188477
1693576948.368657,8700,4.005000114440918
1693577044.1143112,8800,4.052000045776367
1693577188.1602938,8900,4.046999931335449
1693577282.573993,9000,4.00600004196167
1693577377.6458006,9100,4.178999900817871
1693577473.1726487,9200,4.013000011444092
1693577568.229459,9300,3.999000072479248
1693577663.108355,9400,4.008999824523926
1693577759.0685363,9500,4.017000198364258
1693577854.7406852,9600,4.308000087738037
1693577951.2374074,9700,4.133999824523926
1693578047.4628935,9800,3.931999921798706
1693578142.3929577,9900,4.2769999504089355
1693578237.1101177,10000,4.039000034332275
1693578381.342739,10100,4.15500020980835
1693578476.563212,10200,3.878000020980835
1693578573.2890317,10300,4.322000026702881
1693578720.451196,10400,4.35699987411499
1693578815.1364903,10500,4.51200008392334
1693578910.0808115,10600,3.861999988555908
1693579006.86492,10700,4.257999897003174
1693579103.1079164,10800,3.755000114440918
1693579198.6396956,10900,4.372000217437744
1693579293.778732,11000,4.23799991607666
1693579388.20746,11100,4.183000087738037
1693579483.4777882,11200,3.927999973297119
1693579578.426674,11300,3.924999952316284
1693579675.1217833,11400,4.159999847412109
1693579769.5357394,11500,3.9019999504089355
1693579864.4327207,11600,4.26200008392334
1693579958.1514616,11700,4.004000186920166
1693580112.7673628,11800,4.063000202178955
1693580207.6178062,11900,3.802000045776367
1693580303.2893589,12000,4.488999843597412
1693580440.9641004,12100,3.7679998874664307
1693580536.7932525,12200,4.0960001945495605
1693580631.8122706,12300,4.343999862670898
1693580727.2729146,12400,4.11899995803833
1693580821.739743,12500,4.303999900817871
1693580917.0660694,12600,3.7709999084472656
1693581013.743204,12700,4.181000232696533
1693581109.1746106,12800,4.613999843597412
1693581204.2410805,12900,3.944000005722046
1693581300.3793101,13000,4.296000003814697
1693581394.8580396,13100,3.759999990463257
1693581489.6498036,13200,4.410999774932861
1693581641.573582,13300,3.828000068664551
1693581737.085787,13400,3.9579999446868896
1693581831.987668,13500,4.076000213623047
1693581927.6247163,13600,4.171000003814697
1693582023.7284505,13700,4.002999782562256
1693582119.5408201,13800,4.49399995803833
1693582214.5578578,13900,3.7869999408721924
1693582309.776379,14000,4.223999977111816
1693582453.8762205,14100,4.076000213623047
1693582547.6034253,14200,3.9130001068115234
1693582643.1585197,14300,4.4670000076293945
1693582737.936139,14400,4.619999885559082
1693582833.2337804,14500,4.188000202178955
1693582928.8823273,14600,4.138000011444092
1693583024.616819,14700,3.8540000915527344
1693583176.8774204,14800,3.8410000801086426
1693583272.6421123,14900,4.176000118255615
1693583367.9194322,15000,4.2870001792907715
1693583439.3468294,15100,6.308000087738037
1693583512.0706668,15200,6.394999980926514
1693583584.484125,15300,6.565999984741211
1693583656.7218063,15400,6.0
1693583729.1980073,15500,6.302999973297119
1693583801.8317895,15600,6.415999889373779
1693583873.739878,15700,6.210999965667725
1693583945.7260795,15800,5.9730000495910645
1693584017.872955,15900,6.11899995803833
1693584090.600222,16000,6.079999923706055
1693584210.4507668,16100,5.7829999923706055
1693584282.5151312,16200,5.867000102996826
1693584409.7534332,16300,5.919000148773193
1693584481.6761367,16400,6.177000045776367
1693584553.9109328,16500,5.776000022888184
1693584626.2331123,16600,6.2230000495910645
1693584697.8300061,16700,6.271999835968018
1693584770.7570562,16800,5.848999977111816
1693584842.4638069,16900,5.664000034332275
1693584914.8191545,17000,6.285999774932861
1693584987.5040028,17100,6.340000152587891
1693585059.6517231,17200,6.2870001792907715
1693585131.3821104,17300,6.383999824523926
1693585203.8645277,17400,6.043000221252441
1693585276.1973686,17500,6.9070000648498535
1693585348.9277525,17600,6.245999813079834
1693585477.0922441,17700,6.313000202178955
1693585549.0374026,17800,6.164999961853027
1693585621.7608905,17900,5.803999900817871
1693585693.912239,18000,6.473999977111816
1693585813.8836024,18100,5.673999786376953
1693585886.414275,18200,5.9670000076293945
1693585958.9951446,18300,6.114999771118164
1693586031.1234782,18400,6.693999767303467
1693586104.2966952,18500,6.392000198364258
1693586175.7802336,18600,6.242000102996826
1693586247.8304343,18700,6.4670000076293945
1693586319.384195,18800,6.224999904632568
1693586391.4491735,18900,6.513000011444092
1693586463.7094386,19000,6.059999942779541
1693586536.3700488,19100,6.090000152587891
1693586660.5243313,19200,5.666999816894531
1693586732.1485765,19300,6.139999866485596
1693586804.1818452,19400,6.436999797821045
1693586876.4151144,19500,5.874000072479248
1693586948.270928,19600,6.105000019073486
1693587021.3151412,19700,6.708000183105469
1693587093.5965295,19800,6.123000144958496
1693587165.7262137,19900,6.131999969482422
1693587237.6540782,20000,5.894000053405762
1693587357.6694849,20100,6.210999965667725
1693587431.2860103,20200,6.321000099182129
1693587503.990158,20300,5.833000183105469
1693587576.0133126,20400,7.234000205993652
1693587648.1657343,20500,5.919000148773193
1693587719.9383621,20600,6.190999984741211
1693587841.7005022,20700,6.178999900817871
1693587914.0608642,20800,6.425000190734863
1693587986.0627666,20900,6.074999809265137
1693588058.015985,21000,6.190999984741211
1693588130.4302216,21100,6.545000076293945
1693588202.8108816,21200,6.439000129699707
1693588274.9622877,21300,6.302999973297119
1693588347.5658894,21400,6.2210001945495605
1693588419.0026612,21500,6.798999786376953
1693588490.8109255,21600,6.261000156402588
1693588563.9845164,21700,5.879000186920166
1693588635.6589956,21800,5.668000221252441
1693588707.9136071,21900,6.493000030517578
1693588780.2617066,22000,6.501999855041504
1693588953.6358023,22100,6.041999816894531
1693589025.0434198,22200,6.026000022888184
1693589097.6289375,22300,6.428999900817871
1693589170.1044002,22400,6.228000164031982
1693589241.7889404,22500,6.732999801635742
1693589314.501122,22600,5.9679999351501465
1693589385.8714342,22700,6.2779998779296875
1693589457.1707313,22800,6.539000034332275
1693589529.3733983,22900,6.013999938964844
1693589601.261091,23000,6.1620001792907715
1693589673.8154604,23100,6.492000102996826
1693589746.661657,23200,6.702000141143799
1693589819.4029303,23300,6.375999927520752
1693589892.2623024,23400,6.188000202178955
1693589965.1217377,23500,6.142000198364258
1693590092.1830077,23600,6.61899995803833
1693590164.6205611,23700,6.836999893188477
1693590236.2306528,23800,6.2789998054504395
1693590308.2678275,23900,6.526000022888184
1693590381.0528734,24000,6.76200008392334
1693590497.0993783,24100,6.90500020980835
1693590569.4704692,24200,7.064000129699707
1693590641.495786,24300,6.855999946594238
1693590713.4320586,24400,6.892000198364258
1693590784.038153,24500,6.630000114440918
1693590855.990543,24600,6.703999996185303
1693590927.5659723,24700,6.875
1693591000.931628,24800,6.370999813079834
1693591073.6851616,24900,6.473999977111816
1693591146.3168643,25000,6.644000053405762
1693591268.3537855,25100,6.620999813079834
1693591340.6261456,25200,6.1519999504089355
1693591413.270914,25300,6.506999969482422
1693591485.9846241,25400,6.682000160217285
1693591559.2671633,25500,7.250999927520752
1693591631.4516084,25600,6.459000110626221
1693591703.2010193,25700,7.7769999504089355
1693591775.582565,25800,7.14900016784668
1693591847.9052222,25900,7.669000148773193
1693591919.3690398,26000,7.238999843597412
1693592039.4062524,26100,7.9070000648498535
1693592111.5879903,26200,7.322999954223633
1693592183.6289067,26300,8.147000312805176
1693592255.222647,26400,8.29699993133545
1693592328.1920822,26500,7.89900016784668
1693592454.3222425,26600,7.994999885559082
1693592527.071643,26700,7.311999797821045
1693592599.2628348,26800,7.020999908447266
