Wall time,Step,Value
1693642249.0230334,25800,5.76800012588501
1693642321.8740494,25900,6.185999870300293
1693642393.0816886,26000,5.828000068664551
1693642512.975219,26100,6.822000026702881
1693642585.299146,26200,6.34499979019165
1693642658.2186663,26300,7.11899995803833
1693642730.9697645,26400,6.914999961853027
1693642803.5375037,26500,6.730999946594238
1693642924.61417,26600,6.499000072479248
1693642997.4271371,26700,5.954999923706055
1693643070.2541864,26800,9.0649995803833
1693643143.0805428,26900,10.045000076293945
1693643214.727956,27000,9.081999778747559
1693643286.481944,27100,7.089000225067139
1693643358.5384376,27200,5.550000190734863
1693643431.2956977,27300,6.307000160217285
1693643504.579721,27400,6.3420000076293945
1693643578.1180558,27500,6.9679999351501465
1693643650.0787137,27600,7.11899995803833
1693643723.63358,27700,7.197000026702881
1693643795.3223467,27800,7.422999858856201
1693643868.4110093,27900,8.071000099182129
1693643991.752617,28000,8.270999908447266
1693644107.2981682,28100,7.60099983215332
1693644180.2013726,28200,7.835999965667725
1693644252.5227015,28300,7.60699987411499
1693644325.2594607,28400,8.484999656677246
1693644397.7414265,28500,8.524999618530273
1693644469.521368,28600,7.931000232696533
1693644541.361214,28700,14.395999908447266
1693644613.9240315,28800,10.67300033569336
1693644687.4499657,28900,12.324999809265137
1693644760.5671654,29000,11.918000221252441
1693644832.885132,29100,6.389999866485596
1693644905.3593688,29200,7.289000034332275
1693644978.4314444,29300,6.638999938964844
1693645052.3480766,29400,6.973999977111816
1693645172.5501885,29500,6.290999889373779
1693645244.979787,29600,6.388000011444092
1693645316.8644862,29700,6.624000072479248
1693645390.0287714,29800,8.590999603271484
1693645462.1516895,29900,7.3480000495910645
1693645534.3710544,30000,6.559000015258789
1693645649.2728772,30100,6.164000034332275
1693645721.7383697,30200,6.4770002365112305
1693645794.9559574,30300,6.940999984741211
1693645867.1387877,30400,6.440999984741211
1693645939.083908,30500,6.328000068664551
1693646011.2763045,30600,6.861000061035156
1693646083.0875957,30700,6.2210001945495605
1693646155.8766596,30800,6.355000019073486
1693646229.5103822,30900,6.885000228881836
1693646357.321658,31000,6.511000156402588
1693646429.958357,31100,6.551000118255615
1693646502.2493205,31200,6.269999980926514
1693646576.4863217,31300,7.045000076293945
1693646649.4781578,31400,7.482999801635742
1693646722.8433037,31500,8.107999801635742
1693646794.1839623,31600,8.289999961853027
1693646866.938801,31700,9.835000038146973
1693646940.592387,31800,11.189000129699707
1693647013.209873,31900,10.409000396728516
1693647085.7313483,32000,10.357000350952148
1693647198.9493234,32100,12.199000358581543
1693647271.3936062,32200,10.833000183105469
1693647342.919741,32300,11.1850004196167
1693647415.3593345,32400,13.161999702453613
1693647543.2521584,32500,11.54800033569336
1693647615.8886793,32600,9.536999702453613
1693647689.3946948,32700,10.562999725341797
1693647761.5529802,32800,15.28600025177002
1693647833.6989675,32900,14.220999717712402
1693647905.871575,33000,15.319999694824219
1693647978.437229,33100,12.038000106811523
1693648050.6615493,33200,11.625
1693648122.7205522,33300,8.503000259399414
1693648195.3770056,33400,10.244999885559082
1693648268.764801,33500,7.946000099182129
1693648342.2622464,33600,6.927999973297119
1693648414.2009168,33700,6.263999938964844
1693648487.181616,33800,6.627999782562256
1693648608.8769648,33900,6.663000106811523
1693648681.6786265,34000,5.625
1693648797.4952626,34100,5.2820000648498535
1693648869.6754632,34200,6.160999774932861
1693648942.2454472,34300,7.301000118255615
1693649015.3422167,34400,7.047999858856201
1693649087.9611697,34500,7.138000011444092
1693649160.50019,34600,7.2729997634887695
1693649233.4443705,34700,6.801000118255615
1693649305.5231946,34800,7.585999965667725
1693649378.0418816,34900,7.394000053405762
1693649450.5794845,35000,7.376999855041504
1693649523.3344166,35100,8.217000007629395
1693649596.5447845,35200,9.338000297546387
1693649669.0003743,35300,9.576000213623047
1693649790.1324275,35400,9.178999900817871
1693649862.0823677,35500,8.817999839782715
1693649935.2365756,35600,9.994000434875488
1693650008.6099389,35700,12.656999588012695
1693650081.842911,35800,10.456000328063965
1693650154.4507208,35900,7.604000091552734
1693650226.7327886,36000,7.11899995803833
1693650342.0329838,36100,7.410999774932861
1693650414.5557964,36200,7.0329999923706055
1693650487.2641652,36300,8.128000259399414
1693650559.8024735,36400,8.270999908447266
1693650632.444383,36500,9.425000190734863
1693650704.1972854,36600,9.487000465393066
1693650778.1021464,36700,10.222999572753906
1693650853.2111697,36800,10.142000198364258
1693650975.3939943,36900,11.970000267028809
1693651047.9711437,37000,22.156999588012695
1693651120.9128234,37100,23.84000015258789
1693651193.4706936,37200,20.024999618530273
1693651265.5529246,37300,18.20199966430664
1693651337.872586,37400,11.635000228881836
1693651410.9119606,37500,11.777999877929688
1693651482.8156805,37600,9.619999885559082
1693651555.4941406,37700,8.027000427246094
1693651627.9835691,37800,7.801000118255615
1693651700.9228697,37900,6.966000080108643
1693651773.980074,38000,6.576000213623047
1693651889.5742855,38100,6.820000171661377
1693651963.3351796,38200,6.052000045776367
1693652035.7001925,38300,5.8520002365112305
1693652155.3788154,38400,6.290999889373779
1693652228.1209185,38500,5.543000221252441
1693652301.1459959,38600,5.7779998779296875
1693652375.197773,38700,6.166999816894531
1693652448.0533454,38800,5.401000022888184
1693652520.209259,38900,5.697999954223633
1693652592.7789304,39000,5.7779998779296875
1693652664.6760085,39100,6.052999973297119
1693652737.076257,39200,5.995999813079834
1693652810.6841865,39300,5.629000186920166
1693652883.1315818,39400,5.752999782562256
1693652955.915887,39500,6.36299991607666
1693653027.7454705,39600,6.25600004196167
1693653099.4402738,39700,5.546999931335449
1693653225.230735,39800,5.559999942779541
1693653297.3104413,39900,6.133999824523926
1693653369.4206662,40000,5.579999923706055
1693653490.121191,40100,6.0370001792907715
1693653562.5992877,40200,6.000999927520752
1693653635.2815595,40300,6.123000144958496
1693653707.1530168,40400,6.135000228881836
1693653779.7972732,40500,5.461999893188477
1693653851.4126174,40600,5.920000076293945
1693653925.1445935,40700,6.281000137329102
1693653997.99161,40800,5.89300012588501
1693654070.70681,40900,5.738999843597412
1693654142.9969177,41000,5.940999984741211
1693654216.0905628,41100,7.014999866485596
1693654289.0345445,41200,6.921999931335449
1693654416.127834,41300,5.868000030517578
1693654488.702903,41400,5.8520002365112305
1693654561.753864,41500,5.269000053405762
1693654634.5589104,41600,6.388000011444092
1693654707.0797668,41700,5.867000102996826
1693654780.3718994,41800,6.317999839782715
1693654852.9410043,41900,6.008999824523926
1693654926.0033488,42000,5.8480000495910645
1693655041.297643,42100,6.813000202178955
1693655113.4143488,42200,6.0
1693655186.107536,42300,5.992000102996826
1693655258.4036736,42400,6.5970001220703125
1693655331.0740876,42500,6.303999900817871
1693655403.8569438,42600,6.23799991607666
1693655475.983436,42700,6.085000038146973
1693655598.763123,42800,5.84499979019165
1693655671.2194679,42900,5.697999954223633
1693655743.5610678,43000,6.317999839782715
1693655816.4685721,43100,6.144000053405762
1693655887.9499574,43200,5.941999912261963
1693655960.633922,43300,6.0879998207092285
1693656033.9308593,43400,6.204999923706055
1693656106.6020358,43500,6.586999893188477
1693656179.5002337,43600,6.835999965667725
1693656251.753168,43700,6.6020002365112305
1693656325.571277,43800,7.333000183105469
1693656398.266126,43900,6.168000221252441
1693656471.522486,44000,7.140999794006348
1693656585.3047113,44100,6.204999923706055
1693656657.232128,44200,6.224999904632568
1693656783.6612267,44300,7.015999794006348
1693656856.2415674,44400,6.938000202178955
1693656929.3141065,44500,6.834000110626221
1693657002.1819787,44600,7.184000015258789
1693657075.1466193,44700,6.579999923706055
1693657147.797272,44800,6.688000202178955
1693657220.451805,44900,6.48199987411499
1693657293.3333342,45000,6.974999904632568
1693657366.0528681,45100,7.006999969482422
1693657437.9273853,45200,6.449999809265137
1693657510.8943172,45300,6.627999782562256
1693657582.6457393,45400,6.999000072479248
1693657655.0126936,45500,7.321000099182129
1693657727.7305858,45600,7.8420000076293945
1693657847.3613262,45700,9.140999794006348
1693657920.3791726,45800,7.160999774932861
1693657993.392645,45900,7.4079999923706055
1693658065.1024208,46000,8.138999938964844
1693658179.5133839,46100,9.07699966430664
1693658252.8552775,46200,8.871000289916992
1693658325.781558,46300,10.123000144958496
1693658398.7253056,46400,10.555999755859375
1693658470.850696,46500,10.708000183105469
1693658543.6313887,46600,10.472999572753906
1693658616.7013485,46700,8.300000190734863
1693658689.832062,46800,9.836999893188477
1693658762.9227333,46900,12.465999603271484
1693658835.078267,47000,22.582000732421875
1693658907.4217834,47100,15.836000442504883
1693659028.603658,47200,16.618999481201172
1693659101.2286842,47300,20.281999588012695
1693659174.40398,47400,9.657999992370605
1693659246.780999,47500,9.038000106811523
1693659318.3857849,47600,6.826000213623047
1693659391.4427338,47700,7.585999965667725
1693659464.4770145,47800,6.580999851226807
1693659537.119263,47900,6.752999782562256
1693659608.8713503,48000,5.945000171661377
1693659728.4677303,48100,6.673999786376953
1693659802.1165662,48200,6.785999774932861
1693659875.5450094,48300,6.379000186920166
1693659948.5116222,48400,6.4019999504089355
1693660021.4128382,48500,5.894999980926514
1693660094.2973125,48600,6.408999919891357
1693660220.7152412,48700,7.1020002365112305
1693660293.4998305,48800,6.73199987411499
1693660366.6012173,48900,6.465000152587891
1693660439.248513,49000,6.394000053405762
1693660511.7485101,49100,7.872000217437744
1693660583.782325,49200,7.7829999923706055
1693660656.5677803,49300,8.097999572753906
1693660729.0901952,49400,8.92300033569336
1693660802.1793242,49500,9.331999778747559
1693660874.813808,49600,8.611000061035156
1693660947.5230029,49700,8.736000061035156
1693661020.9461515,49800,7.626999855041504
1693661093.0351691,49900,6.584000110626221
1693661166.2728257,50000,6.214000225067139
